"Module"	"Gene"	"Rank_kWithin"	"kWithin"	"kWithin_per_possible_edge"	"kME_signed"	"abs_kME"	"Rank_abs_kME"	"Fraction_kWithin_from_negative_correlations"	"Top_decile_kWithin"	"Beta7_module"	"In_best_matching_beta7_module"	"V3_gene"	"V5_gene"	"V3_MapMan_annotated"	"V5_MapMan_annotated"	"V3_TF_label"	"V5_TF_label"	"V3_leaf_terms"	"V5_leaf_terms"	"Veraison_CS_exact_zero_fraction"	"Veraison_PN_exact_zero_fraction"	"Veraison_CS_minus_PN_2012"	"Veraison_CS_minus_PN_2013"	"Veraison_CS_minus_PN_2014"	"Veraison_same_direction_all_years"	"Harvest_CS_exact_zero_fraction"	"Harvest_PN_exact_zero_fraction"	"Harvest_CS_minus_PN_2012"	"Harvest_CS_minus_PN_2013"	"Harvest_CS_minus_PN_2014"	"Harvest_same_direction_all_years"
"M2"	"VIT_00s0487g00050"	84	28.3191274001795	0.132953649766101	0.886705844076008	0.886705844076008	90	0.273146140535999	FALSE	"M2"	TRUE	NA	"Vitvi05_01chr07g22070"	FALSE	TRUE	FALSE	FALSE	NA	"mapman:External stimuli response.pathogen.effector-triggered immunity (ETI) machinery.TNL-mediated effector-triggered immunity.regulatory protein *(NRG)"	0	0	-2.97428593682362	-2.71887048817138	-2.1601351976426	TRUE	0	0	-2.98409357679059	-2.21638956033306	-1.94381019983326	TRUE
"M2"	"VIT_05s0094g01120"	85	28.2135677173835	0.132458064400862	0.903448887179882	0.903448887179882	77	0.444834619492485	FALSE	"M2"	TRUE	NA	NA	FALSE	FALSE	FALSE	FALSE	NA	NA	0	0	-2.03842013831617	-1.91864220606183	-1.69200517774848	TRUE	0	0	-2.97428685216055	-3.45075896543601	-3.10866521837611	TRUE
"M2"	"VIT_00s1203g00010"	86	27.1111569780225	0.127282427126866	0.85429000245863	0.85429000245863	103	0.153818818948932	FALSE	"M2"	TRUE	"Vitvi15g01767"	"Vitvi05_01chr15g03800"	TRUE	TRUE	TRUE	TRUE	"RNA biosynthesis.transcriptional regulation.B3  transcription factor superfamily.transcription factor (ARF)"	"mapman:RNA biosynthesis.DNA-binding transcriptional regulation.beta-barrel DNA-binding domain.ARF transcription factor"	0.111111111111111	0	-3.93008031740347	-3.90496629128786	-4.03499497076543	TRUE	0.666666666666667	0	-1.24375588659851	-0.993510181042454	-1.14105032810919	TRUE
"M2"	"VIT_05s0094g01260"	87	26.2426381835006	0.123204874100942	-0.893638378012356	0.893638378012356	84	0.548633414233361	FALSE	"M2"	TRUE	"Vitvi05g01675"	"Vitvi05_01chr05g26210"	TRUE	TRUE	FALSE	FALSE	"Enzyme classification.EC_1 oxidoreductases.EC_1.3 oxidoreductase acting on CH-CH group of donor"	"mapman:Enzyme classification.EC_1 oxidoreductases.EC_1-3 oxidoreductase acting on CH-CH group of donor"	0	0	3.15698363673981	3.15318959661605	3.16945551060317	TRUE	0	0	0.896242048943836	0.472234539166601	1.25901309779862	TRUE
"M2"	"VIT_00s0441g00020"	88	26.1963935876067	0.122987763322097	-0.90367418416463	0.90367418416463	76	0.497267434939841	FALSE	"M2"	TRUE	NA	NA	FALSE	FALSE	FALSE	FALSE	NA	NA	0	0.333333333333333	4.42978786436698	3.96349952278695	2.93564180258593	TRUE	0	0.222222222222222	2.21865206907527	2.26920142096094	1.2513434410774	TRUE
"M2"	"VIT_18s0117g00050"	89	25.6631837219807	0.120484430619628	0.849634155403876	0.849634155403876	104	0.148145693731213	FALSE	"M2"	TRUE	NA	NA	FALSE	FALSE	FALSE	FALSE	NA	NA	1	0	-4.84330379446734	-4.88333901502728	-5.51544341964171	TRUE	1	0	-1.59095842063016	-0.52443155944186	-1.2332210606167	TRUE
"M2"	"VIT_19s0090g00330"	90	24.5869687722725	0.11543177827358	0.897497103498496	0.897497103498496	81	0.41887835572523	FALSE	"M2"	TRUE	"Vitvi19g02011"	"Vitvi05_01chr19g08330"	TRUE	FALSE	FALSE	FALSE	"not assigned.annotated"	NA	0	0	-1.96442240795896	-2.15119783230418	-1.76644070263238	TRUE	0	0	-2.5618656566831	-1.79206094494261	-1.97973632212659	TRUE
"M2"	"VIT_14s0006g01040"	91	23.7712106537589	0.11160192795192	-0.906145844299335	0.906145844299335	75	0.518385035728219	FALSE	"M2"	TRUE	"Vitvi14g02812"	NA	TRUE	FALSE	FALSE	FALSE	"not assigned.not annotated"	NA	0	0	1.5384735621638	2.75215320411304	2.57500678070748	TRUE	0	0	2.43809479678496	1.08620665687415	2.29335811101082	TRUE
"M2"	"VIT_16s0013g01720"	92	23.421329003271	0.109959291095169	0.889846440458338	0.889846440458338	86	0.38539090274648	FALSE	"M2"	TRUE	"Vitvi16g01698"	"Vitvi05_01chr16g06630"	TRUE	FALSE	FALSE	FALSE	"not assigned.annotated"	NA	0.222222222222222	0	-2.23813150812506	-2.49294836152213	-2.8805784937899	TRUE	0.555555555555556	0	-1.80998512236595	-3.55098757019081	-2.7656327793759	TRUE
"M2"	"VIT_13s0019g02910"	93	22.4778263954814	0.105529701387236	0.871357388721846	0.871357388721846	95	0.403934020464707	FALSE	"M2"	TRUE	"Vitvi13g02022"	"Vitvi05_01chr13g06200"	TRUE	TRUE	FALSE	FALSE	"Enzyme classification.EC_2 transferases.EC_2.4 glycosyltransferase"	"mapman:Enzyme classification.EC_2 transferases.EC_2-4 glycosyltransferase"	0	0	-2.88564745586804	-3.02172277103073	-2.79237584332156	TRUE	0	0	-3.24045233899746	-3.75635854369281	-2.20066515356168	TRUE
"M2"	"VIT_08s0007g08850"	94	22.242308112467	0.104423981748671	-0.877954366839611	0.877954366839611	93	0.564044550126941	FALSE	"M2"	TRUE	NA	NA	FALSE	FALSE	FALSE	FALSE	NA	NA	0	0.777777777777778	2.9628078756919	2.58832353132434	2.95820590822389	TRUE	0	0.111111111111111	2.1702198007959	2.62318268574286	2.93068243626724	TRUE
"M2"	"VIT_18s0041g00670"	95	21.995865415926	0.10326697378369	0.823813936569042	0.823813936569042	111	0.180086298834993	FALSE	"M2"	TRUE	"Vitvi18g03112"	"Vitvi05_01chr18g30290"	TRUE	TRUE	FALSE	FALSE	"Solute transport.carrier-mediated transport.MFS superfamily.anion transporter (NRT1/PTR)"	"mapman:Solute transport.carrier-mediated transport.MFS superfamily.anion transporter *(NRT1/PTR)"	0	0	-2.59730123184179	-2.55055018824094	-2.39633889160642	TRUE	0	0	-2.295624785408	-1.89548913504618	-2.01557068039977	TRUE
"M2"	"VIT_16s0148g00250"	96	20.9734348396365	0.0984668302330352	0.868085194995497	0.868085194995497	96	0.243057638335266	FALSE	"M2"	TRUE	"Vitvi16g02012"	NA	TRUE	FALSE	FALSE	FALSE	"not assigned.not annotated"	NA	0.111111111111111	0	-2.53171557197712	-2.86817976910271	-3.36274262359445	TRUE	0	0	-1.17211661386166	-0.490642731246669	-1.0057044057698	TRUE
"M2"	"VIT_18s0001g00780"	97	20.8658328427084	0.0979616565385369	-0.878184605873428	0.878184605873428	92	0.560341095631469	FALSE	"M2"	TRUE	"Vitvi18g02943"	"Vitvi05_01chr18g22400"	TRUE	FALSE	FALSE	FALSE	"not assigned.not annotated"	NA	0	0.222222222222222	1.90664056639321	2.54433475368931	1.73017438612505	TRUE	0	0.333333333333333	3.69076239095415	2.65683931303671	2.77243615429446	TRUE
"M2"	"VIT_00s0823g00020"	98	20.5326481245943	0.0963974090356542	-0.889433693661017	0.889433693661017	88	0.509647333721646	FALSE	"M2"	TRUE	NA	NA	FALSE	FALSE	FALSE	FALSE	NA	NA	0	0.222222222222222	3.09007986027961	3.53395555539265	4.01191778930735	TRUE	0	0.222222222222222	2.87314930344868	1.21719155598399	4.56060863255701	TRUE
"M2"	"VIT_00s0203g00210"	99	20.2561632405235	0.0950993579367302	-0.860573700718971	0.860573700718971	100	0.594827580175948	FALSE	"M2"	TRUE	"Vitvi10g00353"	NA	TRUE	FALSE	FALSE	FALSE	"not assigned.not annotated"	NA	0	0	2.0577035683201	2.56142367196233	2.51889915541736	TRUE	0	0.111111111111111	3.91615326607169	3.05436588337779	4.55175855964627	TRUE
"M2"	"VIT_05s0094g01250"	100	20.2119395944422	0.0948917351851747	0.808324758789245	0.808324758789245	121	0.123705857761205	FALSE	"M2"	TRUE	"Vitvi05g01674"	"Vitvi05_01chr05g26200"	TRUE	TRUE	FALSE	FALSE	"Enzyme classification.EC_1 oxidoreductases.EC_1.3 oxidoreductase acting on CH-CH group of donor"	"mapman:Enzyme classification.EC_1 oxidoreductases.EC_1-3 oxidoreductase acting on CH-CH group of donor"	0	0	-3.32653042369166	-3.49773772310028	-4.58038807017549	TRUE	0	0	-0.648487902527451	-0.258166695988649	-0.112779013634015	TRUE
"M2"	"VIT_13s0064g00350"	101	20.0950176595982	0.0943428059136064	0.880775381967939	0.880775381967939	91	0.340164951585355	FALSE	"M2"	TRUE	NA	NA	FALSE	FALSE	FALSE	FALSE	NA	NA	1	0.111111111111111	-5.48765235880855	-3.92918637664466	-5.90528807816688	TRUE	1	0.222222222222222	-1.9305291643193	-4.70068697303065	-5.48411325401335	TRUE
"M2"	"VIT_18s0117g00380"	102	19.8914117176699	0.0933869094726285	0.863294506682805	0.863294506682805	98	0.414231006242607	FALSE	"M2"	TRUE	NA	NA	FALSE	FALSE	FALSE	FALSE	NA	NA	1	0	-2.5187159067782	-2.30395362738377	-2.51236287273799	TRUE	1	0	-3.50650200942376	-3.01015455377332	-2.93101341609743	TRUE
"M2"	"VIT_03s0038g04700"	103	19.8271553185432	0.0930852362372918	0.838725760390965	0.838725760390965	107	0.44029565261092	FALSE	"M2"	TRUE	"Vitvi03g00310"	"Vitvi05_01chr03g05230"	TRUE	TRUE	FALSE	FALSE	"Enzyme classification.EC_1 oxidoreductases.EC_1.3 oxidoreductase acting on CH-CH group of donor"	"mapman:Enzyme classification.EC_1 oxidoreductases.EC_1-3 oxidoreductase acting on CH-CH group of donor; mapman:Secondary metabolism.phenolics.flavonoid biosynthesis.isoflavonoids.isoflavone reductase"	0	0	-3.58350768842325	-3.12013502379052	-2.2275790168994	TRUE	0	0	-5.32140537024749	-4.88633236006044	-5.61806740086376	TRUE
"M2"	"VIT_07s0129g00090"	104	19.6806429009026	0.0923973845112798	0.836237056872948	0.836237056872948	108	0.300038791596741	FALSE	"M2"	TRUE	"Vitvi07g01586"	NA	TRUE	FALSE	FALSE	FALSE	"Protein biosynthesis.ribosome biogenesis.large ribosomal subunit (LSU).LSU proteome.component RPL26"	NA	0	0	-3.97522956509671	-2.82394866078181	-3.21521934601052	TRUE	0	0	-1.9330899189264	-3.79597400260995	-3.18987933049083	TRUE
"M2"	"VIT_12s0055g00180"	105	19.5108372574182	0.0916001749174561	0.842219860008501	0.842219860008501	105	0.423796794925665	FALSE	"M2"	TRUE	"Vitvi12g02588"	"Vitvi05_01chr12g16400"	TRUE	TRUE	FALSE	FALSE	"Enzyme classification.EC_2 transferases.EC_2.4 glycosyltransferase"	"mapman:Enzyme classification.EC_2 transferases.EC_2-4 glycosyltransferase"	0	0	-2.49964985205647	-2.67747214183251	-2.13308329880073	TRUE	1	0	-3.025629722085	-2.94174875539852	-2.68669139344697	TRUE
"M2"	"VIT_03s0017g00940"	106	18.8069971812262	0.0882957614142077	-0.818395177393533	0.818395177393533	116	0.334963064508467	FALSE	"M2"	TRUE	"Vitvi03g01127"	NA	TRUE	FALSE	FALSE	FALSE	"Photosynthesis.photophosphorylation.cytochrome b6/f complex.Rieske iron-sulfur component PetC"	NA	0	0.444444444444444	3.80543985173067	3.64188595864066	4.32220536780823	TRUE	0	0.888888888888889	1.43067247438524	1.41113031750576	2.00634089300275	TRUE
"M2"	"VIT_18s0117g00030"	107	18.8016637306223	0.0882707217400109	0.78672737174845	0.78672737174845	132	0.0979045959856776	FALSE	"M2"	TRUE	NA	NA	FALSE	FALSE	FALSE	FALSE	NA	NA	0.888888888888889	0	-4.08620417846868	-3.95746505970727	-4.19028840463721	TRUE	1	0.111111111111111	-0.394003071443461	-0.0607104713247845	-0.350830219021243	TRUE
"M2"	"VIT_19s0090g01380"	108	18.5041200665795	0.0868738031294813	-0.859710425374072	0.859710425374072	101	0.60800857355692	FALSE	"M2"	TRUE	"Vitvi19g02041"	NA	TRUE	FALSE	FALSE	FALSE	"not assigned.not annotated"	NA	0	0	5.54804105085575	4.61759797408947	3.68429698532375	TRUE	0	0	3.14191104404741	3.37396318365614	4.54522264209083	TRUE
"M2"	"VIT_03s0063g00810"	109	18.3868247887651	0.0863231210740147	-0.862584549286568	0.862584549286568	99	0.509076231650753	FALSE	"M2"	TRUE	"Vitvi03g00481"	"Vitvi05_01chr03g07740"	TRUE	FALSE	FALSE	FALSE	"not assigned.annotated"	NA	0	0	2.71021159183309	2.91175431683515	2.53557660637702	TRUE	0	0	3.14882224952417	1.46489720822307	1.06372909726597	TRUE
"M2"	"VIT_19s0015g02690"	110	18.2998996205429	0.0859150216926895	-0.867203836855948	0.867203836855948	97	0.645671367663479	FALSE	"M2"	TRUE	"Vitvi19g02149"	NA	TRUE	FALSE	FALSE	FALSE	"Protein modification.S-glutathionylation.glutathione S-transferase activities.class tau glutathione S-transferase"	NA	0	0	3.86055598522929	4.33456124144515	6.45426001046971	TRUE	0	0	2.67006477153883	2.0944999542054	4.50761762353324	TRUE
"M2"	"VIT_18s0117g00080"	111	18.1041318348894	0.0849959241074622	0.778736602431237	0.778736602431237	135	0.100812581704033	FALSE	"M2"	TRUE	NA	NA	FALSE	FALSE	FALSE	FALSE	NA	NA	0.222222222222222	0	-3.86576271586182	-3.57887435193686	-4.40290277290596	TRUE	0.777777777777778	0	-0.685368944856539	-0.139658039949309	-0.623620422615897	TRUE
"M2"	"VIT_11s0016g02940"	112	17.9610299359362	0.0843240842062732	0.841210056989001	0.841210056989001	106	0.223286261291845	FALSE	"M2"	TRUE	"Vitvi11g00247"	"Vitvi05_01chr11g03480"	TRUE	TRUE	FALSE	FALSE	"Cytoskeleton organisation.microfilament network.actin polymerisation.profilin actin nucleation protein"	"mapman:Cytoskeleton organisation.microfilament network.actin polymerisation.profilin actin nucleation protein"	0.666666666666667	0	-3.16275980242482	-3.46461537696984	-3.87367181393088	TRUE	0.333333333333333	0	-0.413661586205209	-1.1813747805724	-0.789855359935357	TRUE
"M2"	"VIT_16s0050g01710"	113	17.7623601437	0.0833913621769952	0.797322880802076	0.797322880802076	127	0.125437407506017	FALSE	"M2"	TRUE	"Vitvi16g01949"	NA	TRUE	FALSE	FALSE	FALSE	"Enzyme classification.EC_2 transferases.EC_2.7 transferase transferring phosphorus-containing group"	NA	0.444444444444444	0	-2.31001524247751	-2.19529431917982	-1.98225799227113	TRUE	0.444444444444444	0	-0.785418254172295	-0.309196557366719	-0.547353841412354	TRUE
"M2"	"VIT_01s0127g00590"	114	17.6024328069875	0.0826405296102702	0.811139167280517	0.811139167280517	120	0.569376187356619	FALSE	"M2"	TRUE	"Vitvi01g02061"	"Vitvi05_01chr01g11190"	TRUE	TRUE	FALSE	FALSE	"Redox homeostasis.cytosol/mitochondrion/nucleus redox homeostasis.nucleoredoxin"	"mapman:Redox homeostasis.thiol-based redox regulation.thioredoxin activities.nucleoredoxin *(NRX); mapman:Enzyme classification.EC_1 oxidoreductases.EC_1-8 oxidoreductase acting on sulfur group of donor"	0	0	-3.55172430746624	-3.44558220565813	-3.14986617736656	TRUE	0	0	-3.77950408966256	-2.82618797739257	-2.57074201586292	TRUE
"M2"	"VIT_02s0025g03910"	115	17.3703511469343	0.0815509443518042	-0.819543931143396	0.819543931143396	115	0.386888828249368	FALSE	"M2"	TRUE	"Vitvi02g01391"	NA	TRUE	FALSE	FALSE	FALSE	"not assigned.not annotated"	NA	0	0	2.28424557867851	2.98798412299905	2.45105740868333	TRUE	0	0	1.89410033990732	2.13491163191109	2.27684233277873	TRUE
"M2"	"VIT_00s0160g00100"	116	17.1862727967865	0.0806867267454767	0.85903091675118	0.85903091675118	102	0.327960740575796	FALSE	"M2"	TRUE	"Vitvi07g02833"	NA	TRUE	FALSE	FALSE	FALSE	"External stimuli response.pathogen.effector-triggered immunity (ETI) network.effector receptor (NLR)"	NA	0	0	-2.10614422987783	-2.93125143425696	-2.82195310529201	TRUE	0	0	-3.95327141097777	-2.43090786364148	-2.21915736624552	TRUE
"M2"	"VIT_10s0116g00040"	117	16.5076814897077	0.0775008520643554	0.831925916499482	0.831925916499482	110	0.416793228766432	FALSE	"M2"	TRUE	"Vitvi10g00001"	NA	TRUE	FALSE	FALSE	FALSE	"not assigned.not annotated"	NA	1	0	-4.83900549760254	-4.38999496555445	-3.94402303051947	TRUE	1	0	-5.45083388896296	-5.21862599409005	-5.41826132562607	TRUE
"M2"	"VIT_19s0135g00060"	118	16.0959953238177	0.0755680531634633	-0.790298689241524	0.790298689241524	130	0.360421898131774	FALSE	"M2"	TRUE	"Vitvi19g01394"	"Vitvi05_01chr19g15540"	TRUE	TRUE	FALSE	FALSE	"Amino acid metabolism.degradation.cysteine.sulfur dioxygenase"	"mapman:Amino acid metabolism.amino acid degradation.cysteine degradation.sulfur dioxygenase; mapman:Enzyme classification.EC_3 hydrolases.EC_3-1 hydrolase acting on ester bond"	0	0	3.95223120878652	3.29410462546347	3.11319595757513	TRUE	0	0	2.06905826843384	1.81974354908077	2.02087057338562	TRUE
"M2"	"VIT_09s0002g02050"	119	15.9054702643333	0.0746735693161186	0.755729960181085	0.755729960181085	147	0.0858262279170503	FALSE	"M2"	TRUE	NA	NA	FALSE	FALSE	FALSE	FALSE	NA	NA	1	0	-1.86267884886591	-1.95139501486097	-2.5850936247295	TRUE	1	0.444444444444444	-0.0219598096277061	-0.0253072717983953	-0.0741440706648709	TRUE
"M2"	"VIT_16s0050g01720"	120	15.0769637216373	0.0707838672377337	0.780813871018412	0.780813871018412	134	0.136374208110914	FALSE	"M2"	TRUE	"Vitvi16g01158"	NA	TRUE	FALSE	FALSE	FALSE	"Enzyme classification.EC_2 transferases.EC_2.7 transferase transferring phosphorus-containing group"	NA	0	0	-1.68540632156537	-2.09425737313348	-1.3795102790147	TRUE	0	0	-1.05859137734276	-0.725470950592621	-0.898472405440342	TRUE
"M2"	"VIT_14s0030g01300"	121	14.356571361636	0.0674017434818593	-0.833488631509749	0.833488631509749	109	0.438693150172547	FALSE	"M2"	TRUE	"Vitvi14g00387"	"Vitvi05_01chr14g06730"	TRUE	FALSE	FALSE	FALSE	"not assigned.not annotated"	NA	0	0.222222222222222	2.88763257367071	3.14111847673317	3.28143848702247	TRUE	0	0	1.31564429691177	1.19668592893899	0.924150228191162	TRUE
"M2"	"VIT_13s0067g00560"	122	13.7461299234965	0.0645358212370728	0.762276737060962	0.762276737060962	145	0.103340129184063	FALSE	"M1"	FALSE	"Vitvi13g01302"	"Vitvi05_01chr13g19030"	TRUE	FALSE	FALSE	FALSE	"not assigned.annotated"	NA	0.777777777777778	0	-1.70019915604842	-2.02742798888652	-2.62391582632083	TRUE	0.888888888888889	0.222222222222222	-0.740293480023866	-0.0727749246061712	-0.505017833702656	TRUE
"M2"	"VIT_13s0064g00830"	123	13.7198378095694	0.0644123840824854	0.820057437590845	0.820057437590845	114	0.428641361623998	FALSE	"M2"	TRUE	NA	NA	FALSE	FALSE	FALSE	FALSE	NA	NA	0	0	-1.68845554423379	-1.13630512504942	-1.3224527748079	TRUE	0	0	-3.18136183006238	-3.19935993157086	-3.07819685997237	TRUE
"M2"	"VIT_03s0088g00140"	124	13.6164814737945	0.0639271430694578	-0.797721613435032	0.797721613435032	126	0.485645753299844	FALSE	"M2"	TRUE	"Vitvi03g00703"	"Vitvi05_01chr03g10920"	TRUE	TRUE	FALSE	FALSE	"Enzyme classification.EC_1 oxidoreductases.EC_1.3 oxidoreductase acting on CH-CH group of donor"	"mapman:Enzyme classification.EC_1 oxidoreductases.EC_1-3 oxidoreductase acting on CH-CH group of donor"	0	0.777777777777778	3.16842037854779	3.44231729804751	2.37784629946757	TRUE	0	0.333333333333333	4.04645119559449	2.88540771110599	4.42880962486855	TRUE
"M2"	"VIT_17s0053g00040"	125	13.3920475060333	0.06287346246964	0.781928961774248	0.781928961774248	133	0.338446210766877	FALSE	"M2"	TRUE	"Vitvi17g01148"	"Vitvi05_01chr17g16900"	TRUE	TRUE	FALSE	FALSE	"Solute transport.carrier-mediated transport.OPT family.iron chelator transporter (YSL); Nutrient uptake.iron uptake.chelation-based strategy uptake.ferric cation-chelator transporter (YSL)"	"mapman:Solute transport.carrier-mediated transport.OPT family.iron chelator transporter *(YSL)"	0	0	-3.02817813199085	-2.73311873204566	-2.23109693944726	TRUE	0	0	-3.56440739548887	-3.4538531797776	-2.87277396998397	TRUE
"M2"	"VIT_13s0158g00290"	126	13.2654789158278	0.0622792437362807	0.798021492849079	0.798021492849079	125	0.16408838892927	FALSE	"M2"	TRUE	"Vitvi13g01616"	"Vitvi05_01chr13g24530"	TRUE	FALSE	FALSE	FALSE	"not assigned.annotated"	NA	1	0	-2.12065665383978	-1.9076961750098	-2.32503984912238	TRUE	1	0	-0.735722318139266	-0.553483811997879	-0.893701642709045	TRUE
"M2"	"VIT_12s0035g00740"	127	12.7299756889944	0.0597651440797857	-0.821900010961678	0.821900010961678	113	0.531374250479945	FALSE	"M2"	TRUE	NA	NA	FALSE	FALSE	FALSE	FALSE	NA	NA	0	0	2.65410867310667	2.01930181032031	1.89109899560615	TRUE	0	0	1.78873376865689	3.03401096194229	3.01205349481422	TRUE
"M2"	"VIT_14s0030g02020"	128	12.664742485012	0.0594588849061596	-0.79573663077073	0.79573663077073	129	0.401743484183517	FALSE	"M2"	TRUE	"Vitvi14g02663"	"Vitvi05_01chr14g07890"	TRUE	TRUE	FALSE	FALSE	"Enzyme classification.EC_1 oxidoreductases.EC_1.1 oxidoreductase acting on CH-OH group of donor"	"mapman:Enzyme classification.EC_1 oxidoreductases.EC_1-1 oxidoreductase acting on CH-OH group of donor"	0	0	2.86709684245379	3.1480696983763	3.02161562327619	TRUE	0	0	-0.22174485695867	0.356185144290272	0.0188468724599389	FALSE
"M2"	"VIT_12s0035g00780"	129	12.6369815091915	0.0593285516863452	-0.745988132945597	0.745988132945597	150	0.234366809227263	FALSE	"M2"	TRUE	NA	NA	FALSE	FALSE	FALSE	FALSE	NA	NA	0	1	2.67197346568603	2.12503801449596	3.18777848417393	TRUE	0.222222222222222	1	0.467434214967403	0.122541264911703	1.09986309052073	TRUE
"M2"	"VIT_00s0187g00090"	130	12.5055257919905	0.0587113886947909	-0.720261737908484	0.720261737908484	160	0.18743137249795	FALSE	"M2"	TRUE	"Vitvi10g01678"	"Vitvi05_01chr10g03120"	TRUE	FALSE	FALSE	FALSE	"not assigned.not annotated"	NA	0	0.888888888888889	5.35373634987968	5.91791598809511	5.87875204977555	TRUE	0	0.888888888888889	0.541760436622152	0.585425361883066	0.384365908180986	TRUE
"M2"	"VIT_03s0017g00870"	131	12.0563631697685	0.0566026439895235	-0.798169692308427	0.798169692308427	124	0.607160437293959	FALSE	"M2"	TRUE	"Vitvi03g01816"	"Vitvi05_01chr03g17570"	TRUE	TRUE	FALSE	FALSE	"Enzyme classification.EC_2 transferases.EC_2.3 acyltransferase; Secondary metabolism.phenolics.flavonoid biosynthesis.anthocyanins and proanthocyanidins biosynthesis; Secondary metabolism.phenolics.flavonoid biosynthesis.anthocyanins modifications and transport"	"mapman:Enzyme classification.EC_2 transferases.EC_2-3 acyltransferase"	0	0	2.2837319361822	2.87868056869222	2.069594564566	TRUE	0	0	2.66208382781803	1.65609742866356	2.71385735561113	TRUE
"M2"	"VIT_16s0039g02350"	132	12.0098371575668	0.0563842120073558	0.804853855267727	0.804853855267727	123	0.302346620620395	FALSE	"M2"	TRUE	"Vitvi16g01548"	NA	TRUE	FALSE	FALSE	FALSE	"not assigned.annotated"	NA	0	0	-1.98254835337989	-2.49869170063364	-1.93786486803248	TRUE	0	0	-3.06790750183871	-2.09744448971491	-1.50197680078593	TRUE
"M2"	"VIT_13s0147g00110"	133	11.9434838953049	0.0560726943441546	0.77008393814938	0.77008393814938	140	0.51330087216574	FALSE	"M2"	TRUE	"Vitvi13g00918"	NA	TRUE	FALSE	FALSE	FALSE	"Photosynthesis.photophosphorylation.linear electron flow.ferredoxin electron carrier"	NA	0	0	-1.17541932493438	-1.42077694287311	-0.880856083341989	TRUE	0	0	-3.85499221097544	-3.53414677861043	-2.83025225208221	TRUE
"M2"	"VIT_07s0129g00160"	134	11.8490757183825	0.0556294634665843	-0.807412681359684	0.807412681359684	122	0.430604504179113	FALSE	"M2"	TRUE	NA	NA	FALSE	FALSE	FALSE	FALSE	NA	NA	0	0	1.96758705643765	2.75554388893321	4.62016881696182	TRUE	0	0	3.5001087335482	2.69337000854139	5.01389556080747	TRUE
"M2"	"VIT_00s0346g00050"	135	11.6818513334965	0.0548443724577303	0.823042681515394	0.823042681515394	112	0.393555022662076	FALSE	"M2"	TRUE	NA	NA	FALSE	FALSE	FALSE	FALSE	NA	NA	1	0	-4.91600260246595	-5.57035253102411	-4.07674274107689	TRUE	1	0	-5.46957591341942	-4.8413778140624	-5.22655380793729	TRUE
"M2"	"VIT_16s0100g00740"	136	11.5437611406684	0.0541960616932787	0.814382862802537	0.814382862802537	117	0.277171979663754	FALSE	"M2"	TRUE	"Vitvi16g00985"	"Vitvi05_01chr16g13990"	TRUE	TRUE	FALSE	FALSE	"not assigned.not annotated"	"mapman:Multi-process regulation.circadian clock system.night-time repressor *(COR27)"	0	0	-1.73597980254105	-0.86957766194372	-1.73442210236643	TRUE	0	0	-0.931972077523647	-1.14572271832449	-1.02093676456162	TRUE
"M2"	"VIT_00s0437g00010"	137	11.4402581830384	0.053710132314734	-0.716984185070796	0.716984185070796	162	0.19513383138118	FALSE	"M2"	TRUE	"Vitvi00g00663"	NA	TRUE	FALSE	FALSE	FALSE	"Enzyme classification.EC_2 transferases.EC_2.7 transferase transferring phosphorus-containing group"	NA	0	1	1.95887554508056	1.73653522170985	3.10646464113012	TRUE	0.111111111111111	1	0.143464614225665	0.396705231381658	0.875541725986347	TRUE
"M2"	"VIT_12s0035g00750"	138	10.711133495223	0.0502870117146618	-0.812649209597402	0.812649209597402	119	0.530039793845847	FALSE	"M2"	TRUE	NA	NA	FALSE	FALSE	FALSE	FALSE	NA	NA	0	0	2.36054988157089	2.44098289039751	1.97033587399533	TRUE	0	0	1.70785370047733	1.82732166053207	2.56941951357149	TRUE
